Node ID,Selected Expert,Probability
1899,0,3.832658290863037
1900,0,2.3228766918182373
1901,0,4.8540568351745605
1902,0,3.5754542350769043
1903,0,2.5299501419067383
1904,0,2.0029094219207764
1905,0,3.436980962753296
1906,0,2.267082452774048
1907,0,2.8427624702453613
1908,0,3.452249050140381
1909,0,1.8542165756225586
1910,0,2.9022350311279297
1911,0,2.063870668411255
1912,0,2.2086265087127686
1913,0,2.7487316131591797
1914,0,3.02004337310791
1915,0,2.6767303943634033
1916,0,3.961737871170044
1917,0,3.9612479209899902
1918,0,2.2851390838623047
1919,0,3.019015073776245
1920,0,2.2183966636657715
1921,0,2.873350143432617
1922,0,2.2887496948242188
1923,0,2.164809226989746
1924,0,2.7591841220855713
1925,0,2.2885146141052246
1926,0,4.772839069366455
1927,0,3.1022441387176514
1928,0,3.0352962017059326
1929,0,2.2476093769073486
1930,0,2.59543514251709
1931,0,3.179108142852783
1932,0,2.761887550354004
1933,0,4.720723628997803
1934,0,2.433790445327759
1935,0,2.5398950576782227
1936,0,3.2707390785217285
1937,0,2.1657087802886963
1938,0,3.7173330783843994
1939,0,2.567519426345825
1940,0,1.6424823999404907
1941,0,2.1667673587799072
1942,0,1.612679362297058
1943,0,2.2978172302246094
1944,0,3.0734527111053467
1945,0,2.9353556632995605
1946,0,1.8204066753387451
1947,0,2.0675406455993652
1948,0,2.9744362831115723
1949,0,2.583415985107422
1950,0,2.0628905296325684
1951,0,2.939455986022949
1952,0,3.9977619647979736
1953,0,3.362630844116211
1954,0,2.475257396697998
1955,0,4.200714588165283
1956,0,3.594841241836548
1957,0,5.793737888336182
1958,0,3.6745212078094482
1959,0,3.9140214920043945
1960,0,3.177055597305298
1961,0,2.553640365600586
1962,0,1.212773084640503
1963,0,2.713073492050171
1964,0,3.428205728530884
1965,0,1.260189414024353
1966,0,3.174093723297119
1967,0,4.027786731719971
1968,0,3.100008249282837
1969,0,2.075028419494629
1970,0,2.7517874240875244
1971,0,4.0892815589904785
1972,0,2.6172053813934326
1973,0,1.9850438833236694
1974,0,1.9938223361968994
1975,0,4.038653373718262
1976,0,4.060842514038086
1977,0,2.120612382888794
1978,0,3.018756151199341
1979,0,2.5482051372528076
1980,0,2.8709208965301514
1981,0,3.0939862728118896
1982,0,4.356693744659424
1983,0,2.1535515785217285
1984,0,1.863197922706604
1985,0,3.2916390895843506
1986,0,2.550344467163086
1987,0,3.4372000694274902
1988,0,2.3296058177948
1989,0,3.1892800331115723
1990,0,4.6661858558654785
1991,0,2.6052463054656982
1992,0,1.7041059732437134
1993,0,3.0384416580200195
1994,0,3.961010694503784
1995,0,2.497551679611206
1996,0,4.827426910400391
1997,0,4.078803062438965
1998,0,2.416236400604248
1999,0,1.936334252357483
2000,0,2.454186201095581
2001,0,2.876840114593506
2002,0,3.6074271202087402
2003,0,4.511344909667969
2004,0,2.1535398960113525
2005,0,2.167043924331665
2006,0,4.067727565765381
2007,0,2.7028465270996094
2008,0,2.7053627967834473
2009,0,2.676128387451172
2010,0,0.9224308729171753
2011,0,2.9284770488739014
2012,0,2.2016940116882324
2013,0,3.792637348175049
2014,0,3.9999613761901855
2015,0,2.570286750793457
2016,0,1.9732625484466553
2017,0,2.975184440612793
2018,0,2.3702027797698975
2019,0,2.958601236343384
2020,0,2.641587734222412
2021,0,3.1131861209869385
2022,0,4.0993781089782715
2023,0,2.361004590988159
2024,0,2.947629451751709
2025,0,2.052006483078003
2026,0,4.322803497314453
2027,0,2.722228527069092
2028,0,2.874420404434204
2029,0,3.833526134490967
2030,0,3.3715932369232178
2031,0,2.890993356704712
2032,0,3.128649950027466
2033,0,3.5315351486206055
2034,0,3.9300284385681152
2035,0,1.7559434175491333
2036,0,1.4865705966949463
2037,0,2.858931541442871
2038,0,3.0447275638580322
2039,0,3.6283140182495117
2040,0,2.348714828491211
2041,0,2.6036159992218018
2042,0,4.221013069152832
2043,0,2.9559035301208496
2044,0,4.6176371574401855
2045,0,2.7022039890289307
2046,0,5.359225273132324
2047,0,2.7502102851867676
2048,0,2.814795970916748
2049,0,5.275002479553223
2050,0,4.846378803253174
2051,0,3.752154588699341
2052,0,3.239945411682129
2053,0,3.628697395324707
2054,0,1.785322666168213
2055,0,3.509734869003296
2056,0,2.8339805603027344
2057,0,5.205327987670898
2058,0,2.77302622795105
2059,0,3.217973470687866
2060,0,4.534061431884766
2061,0,2.9714865684509277
2062,0,3.327061891555786
2063,0,2.0843656063079834
2064,0,4.197613716125488
2065,0,4.234786033630371
2066,0,2.798184871673584
2067,0,3.470104932785034
2068,0,1.2794002294540405
2069,0,2.660268783569336
2070,0,2.6772024631500244
2071,0,2.3901453018188477
2072,0,2.979627847671509
2073,0,2.742088794708252
2074,0,4.400079250335693
2075,0,3.751692295074463
2076,0,3.5965020656585693
2077,0,3.2433834075927734
2078,0,2.47335147857666
2079,0,3.034600257873535
2080,0,1.73734712600708
2081,0,2.2785308361053467
2082,0,4.058218955993652
2083,0,4.088228702545166
2084,0,2.842233419418335
2085,0,4.958305358886719
2086,0,3.0434255599975586
2087,0,2.603369951248169
2088,0,1.7030529975891113
2089,0,3.4845848083496094
2090,0,3.9364173412323
2091,0,4.505836009979248
2092,0,4.14110803604126
2093,0,2.187119245529175
2094,0,3.0449016094207764
2095,0,2.9954636096954346
2096,0,2.614187240600586
2097,0,3.3938117027282715
2098,0,2.287111759185791
2099,0,3.1396751403808594
2100,0,2.8112194538116455
2101,0,1.6753302812576294
2102,0,4.867487907409668
2103,0,2.2351341247558594
2104,0,1.9038376808166504
2105,0,3.7799994945526123
2106,0,3.397747278213501
2107,0,2.896064519882202
2108,0,1.9596800804138184
2109,0,4.975957870483398
2110,0,5.315298080444336
2111,0,2.5185387134552
2112,0,2.3338675498962402
2113,0,2.218700647354126
2114,0,3.21370005607605
2115,0,3.3975741863250732
2116,0,3.8126749992370605
2117,0,4.828752040863037
2118,0,2.7394633293151855
2119,0,3.4833967685699463
2120,0,1.6835108995437622
2121,0,3.4793829917907715
2122,0,3.972193479537964
2123,0,4.300409317016602
2124,0,5.043895244598389
2125,0,2.872518301010132
2126,0,1.9362399578094482
2127,0,2.1299831867218018
2128,0,3.0157957077026367
2129,0,3.3048956394195557
2130,0,1.7956924438476562
2131,0,2.151012897491455
2132,0,1.4078991413116455
2133,0,2.4495692253112793
2134,0,1.7625508308410645
2135,0,3.1825876235961914
2136,0,4.329015254974365
2137,0,3.1890852451324463
2138,0,2.9463367462158203
2139,0,3.3086085319519043
2140,0,2.4082703590393066
2141,0,2.1686718463897705
2142,0,1.7019071578979492
2143,0,3.5551395416259766
2144,0,2.7315547466278076
2145,0,3.4708058834075928
2146,0,1.657558560371399
2147,0,3.1489593982696533
2148,0,1.9633630514144897
2149,0,2.4436678886413574
2150,0,3.6791577339172363
2151,0,3.4331631660461426
2152,0,3.352799415588379
2153,0,3.5673937797546387
2154,0,3.105173110961914
2155,0,2.2344582080841064
2156,0,4.158825397491455
2157,0,3.4923794269561768
2158,0,3.300044298171997
2159,0,1.9894568920135498
2160,0,5.066946983337402
2161,0,2.271655559539795
2162,0,2.7074081897735596
2163,0,3.790968418121338
2164,0,4.283355712890625
2165,0,2.037789821624756
2166,0,4.550075054168701
2167,0,3.4255449771881104
2168,0,2.420866012573242
2169,0,1.8404978513717651
2170,0,2.6933538913726807
2171,0,2.1583025455474854
2172,0,3.5147407054901123
2173,0,4.039560794830322
2174,0,3.147459030151367
2175,0,3.3679234981536865
2176,0,4.265278339385986
2177,0,2.13516902923584
2178,0,3.567213296890259
2179,0,2.1531765460968018
2180,0,4.4949445724487305
2181,0,3.132223606109619
2182,0,2.8795175552368164
2183,0,4.537465572357178
2184,0,3.6290791034698486
2185,0,3.7758593559265137
2186,0,1.6446540355682373
2187,0,2.678255081176758
2188,0,3.634406805038452
2189,0,2.885418653488159
2190,0,3.004657030105591
2191,0,2.6671996116638184
2192,0,2.9078283309936523
2193,0,3.2113444805145264
2194,0,1.8025883436203003
2195,0,2.5905332565307617
2196,0,3.4892544746398926
2197,0,3.4004807472229004
2198,0,3.0067527294158936
2199,0,2.2122561931610107
2200,0,2.1569724082946777
2201,0,2.818866729736328
2202,0,2.8070971965789795
2203,0,1.9632983207702637
2204,0,3.0802054405212402
2205,0,3.5478131771087646
2206,0,2.4535202980041504
2207,0,2.2140777111053467
2208,0,2.3008105754852295
2209,0,2.559389114379883
2210,0,3.812086343765259
2211,0,4.640754699707031
2212,0,2.061918020248413
2213,0,2.1942756175994873
2214,0,2.8624775409698486
2215,0,3.252373456954956
2216,0,2.1012067794799805
2217,0,3.2973155975341797
2218,0,3.4008045196533203
2219,0,3.33180570602417
2220,0,2.078909397125244
2221,0,4.590490341186523
2222,0,2.4128830432891846
2223,0,1.9962080717086792
2224,0,3.710960865020752
2225,0,3.1702027320861816
2226,0,3.0195417404174805
2227,0,3.7113757133483887
2228,0,3.0873255729675293
2229,0,2.1754908561706543
2230,0,2.621680736541748
2231,0,2.945012092590332
2232,0,2.8776862621307373
2233,0,1.574815034866333
2234,0,2.9025630950927734
2235,0,1.8798441886901855
2236,0,1.88840913772583
2237,0,2.0593180656433105
2238,0,2.1570212841033936
2239,0,1.4274731874465942
2240,0,2.290442943572998
2241,0,3.1927456855773926
2242,0,2.1123132705688477
2243,0,4.413751602172852
2244,0,3.2529871463775635
2245,0,1.7956194877624512
2246,0,2.854970932006836
2247,0,2.6367757320404053
2248,0,2.4008941650390625
2249,0,3.054304838180542
2250,0,3.139791965484619
2251,0,2.7789480686187744
2252,0,3.389340400695801
2253,0,2.224459171295166
2254,0,3.714797019958496
2255,0,2.278376817703247
2256,0,2.948667526245117
2257,0,3.088155508041382
2258,0,2.5959537029266357
2259,0,2.472489833831787
2260,0,2.505502939224243
2261,0,3.0528457164764404
2262,0,2.493520736694336
2263,0,2.740403175354004
2264,0,3.1797680854797363
2265,0,1.389784336090088
2266,0,2.960252285003662
2267,0,2.749635696411133
2268,0,3.0404083728790283
2269,0,2.288567066192627
2270,0,3.7293293476104736
2271,0,2.5841896533966064
2272,0,3.0247983932495117
2273,0,3.201228380203247
2274,0,2.501465082168579
2275,0,2.9287543296813965
2276,0,3.0064995288848877
2277,0,2.51656436920166
2278,0,2.0722496509552
2279,0,3.2918248176574707
2280,0,1.7276947498321533
2281,0,2.5519773960113525
2282,0,3.0517520904541016
2283,0,2.7503087520599365
2284,0,4.383312702178955
2285,0,2.931403875350952
2286,0,1.9385097026824951
2287,0,2.7271101474761963
2288,0,1.6354137659072876
2289,0,2.3510985374450684
2290,0,3.662262439727783
2291,0,3.3760242462158203
2292,0,3.4525134563446045
2293,0,2.757946729660034
2294,0,3.607877492904663
2295,0,1.8676854372024536
2296,0,3.8327808380126953
2297,0,2.4884192943573
2298,0,2.031416654586792
2299,0,2.2873969078063965
2300,0,2.995279312133789
2301,0,2.754528284072876
2302,0,3.3659424781799316
2303,0,1.8890935182571411
2304,0,2.2062556743621826
2305,0,2.1501588821411133
2306,0,2.379695177078247
2307,0,2.7019009590148926
2308,0,3.4437613487243652
2309,0,2.3727853298187256
2310,0,3.7360990047454834
2311,0,2.7069783210754395
2312,0,1.9181063175201416
2313,0,3.3804895877838135
2314,0,2.2663791179656982
2315,0,2.893523693084717
2316,0,2.0147101879119873
2317,0,3.0804288387298584
2318,0,2.908937454223633
2319,0,4.42249059677124
2320,0,1.838550090789795
2321,0,2.2683157920837402
2322,0,2.957094192504883
2323,0,2.9182019233703613
2324,0,2.563683032989502
2325,0,2.7201130390167236
2326,0,1.5926861763000488
2327,0,2.6336824893951416
2328,0,2.8444676399230957
2329,0,1.881879210472107
2330,0,3.7178564071655273
2331,0,3.6234638690948486
2332,0,2.6171655654907227
2333,0,1.2694618701934814
2334,0,2.5893073081970215
2335,0,2.195239782333374
2336,0,3.2233119010925293
2337,0,2.6994924545288086
2338,0,2.422899007797241
2339,0,3.2526168823242188
2340,0,1.6559361219406128
2341,0,1.7540843486785889
2342,0,3.796884536743164
2343,0,2.3173227310180664
2344,0,2.911834239959717
2345,0,3.4351749420166016
2346,0,3.259791851043701
2347,0,3.425584316253662
2348,0,2.080888271331787
2349,0,2.457592725753784
2350,0,3.3661417961120605
2351,0,2.8542160987854004
2352,0,2.700965642929077
2353,0,2.4283459186553955
2354,0,2.6481592655181885
2355,0,3.143639326095581
2356,0,5.807278633117676
2357,0,2.7415952682495117
2358,0,2.1475067138671875
2359,0,2.6566214561462402
2360,0,2.596719980239868
2361,0,2.8564727306365967
2362,0,1.8267489671707153
2363,0,3.7134780883789062
2364,0,4.182807922363281
2365,0,3.186270236968994
2366,0,3.137974262237549
2367,0,4.208648681640625
2368,0,4.221926689147949
2369,0,3.173060894012451
2370,0,2.2799901962280273
2371,0,3.185514450073242
2372,0,3.168921947479248
2373,0,1.5766113996505737
2374,0,1.932141661643982
2375,0,2.5527327060699463
2376,0,2.8053784370422363
2377,0,3.611640214920044
2378,0,4.2354936599731445
2379,0,2.5224926471710205
2380,0,2.7911159992218018
2381,0,2.308444023132324
2382,0,2.3825533390045166
2383,0,2.4872939586639404
2384,0,3.7971768379211426
2385,0,2.684117555618286
2386,0,1.6360230445861816
2387,0,2.2461962699890137
2388,0,3.423267126083374
2389,0,2.3437886238098145
2390,0,2.65683913230896
2391,0,2.603992223739624
2392,0,1.8807313442230225
2393,0,3.334622621536255
2394,0,3.5592269897460938
2395,0,3.1757965087890625
2396,0,2.2812204360961914
2397,0,1.7422810792922974
2398,0,2.3163557052612305
2399,0,2.631795883178711
2400,0,2.7950875759124756
2401,0,3.1841437816619873
2402,0,2.8705825805664062
2403,0,2.9296746253967285
2404,0,3.294400453567505
2405,0,4.015974044799805
2406,0,1.3791859149932861
2407,0,2.620713710784912
2408,0,3.1888010501861572
2409,0,4.148767948150635
2410,0,2.2290308475494385
2411,0,3.077467679977417
2412,0,2.078650712966919
2413,0,1.6589395999908447
2414,0,2.4706151485443115
2415,0,2.8054885864257812
2416,0,2.282099962234497
2417,0,2.5575881004333496
2418,0,3.123061180114746
2419,0,2.6061851978302
2420,0,2.0643389225006104
2421,0,3.606271743774414
2422,0,1.8720005750656128
2423,0,2.8587770462036133
2424,0,2.4532999992370605
2425,0,1.9677187204360962
2426,0,2.045001268386841
2427,0,3.7002975940704346
2428,0,2.1945247650146484
2429,0,3.723527431488037
2430,0,3.275394916534424
2431,0,2.2456181049346924
2432,0,2.2764787673950195
2433,0,1.8202272653579712
2434,0,2.937373399734497
2435,0,2.8428988456726074
2436,0,1.951955795288086
2437,0,2.665377140045166
2438,0,2.576493263244629
2439,0,3.4791624546051025
2440,0,2.7201781272888184
2441,0,3.002887725830078
2442,0,2.4944815635681152
2443,0,3.4321422576904297
2444,0,3.3766067028045654
2445,0,2.2967379093170166
2446,0,3.3113346099853516
2447,0,5.270997047424316
2448,0,3.543956756591797
2449,0,2.103468894958496
2450,0,4.86961030960083
2451,0,3.1277430057525635
2452,0,3.217725992202759
2453,0,3.691354513168335
2454,0,5.1472883224487305
2455,0,3.408168315887451
2456,0,3.7359604835510254
2457,0,4.314168930053711
2458,0,4.923872470855713
2459,0,3.220261812210083
2460,0,2.90061092376709
2461,0,2.8595950603485107
2462,0,3.3622334003448486
2463,0,3.9924838542938232
2464,0,2.796722412109375
2465,0,2.65128493309021
2466,0,1.7383971214294434
2467,0,2.987208366394043
2468,0,2.798523187637329
2469,0,5.0935444831848145
2470,0,4.052792072296143
2471,0,5.134685516357422
2472,0,3.24851655960083
2473,0,4.506354331970215
2474,0,3.531902313232422
2475,0,2.456693649291992
2476,0,3.3297157287597656
2477,0,3.1734135150909424
2478,0,3.53011417388916
2479,0,4.1557159423828125
2480,0,2.3384666442871094
2481,0,2.2470884323120117
2482,0,1.7873955965042114
2483,0,2.1761364936828613
2484,0,5.532676696777344
2485,0,2.409114122390747
2486,0,3.1693742275238037
2487,0,3.9455811977386475
2488,0,1.920373797416687
2489,0,5.5532941818237305
2490,0,3.909226655960083
2491,0,4.846474647521973
2492,0,3.441718101501465
2493,0,2.9723117351531982
2494,0,4.673678398132324
2495,0,0.921268105506897
2496,0,4.212271690368652
2497,0,4.359681606292725
2498,0,3.115283966064453
2499,0,2.269200325012207
2500,0,1.52924644947052
2501,0,2.376192569732666
2502,0,4.4088544845581055
2503,0,2.8610591888427734
2504,0,2.3100600242614746
2505,0,3.5226588249206543
2506,0,3.319185256958008
2507,0,4.041927814483643
2508,0,3.004218816757202
2509,0,4.703628063201904
2510,0,2.727569818496704
2511,0,2.8350753784179688
2512,0,1.8930931091308594
2513,0,2.9527692794799805
2514,0,3.169398069381714
2515,0,2.326338529586792
2516,0,3.150085210800171
2517,0,3.2578284740448
2518,0,3.0855789184570312
2519,0,4.492877960205078
2520,0,2.6633386611938477
2521,0,1.640962839126587
2522,0,2.0608925819396973
2523,0,2.6098685264587402
2524,0,3.699984550476074
2525,0,2.9885094165802
2526,0,2.7817742824554443
2527,0,6.368082046508789
2528,0,4.429913520812988
2529,0,1.922919750213623
2530,0,3.3941783905029297
2531,0,2.7218177318573
2532,0,3.560741901397705
2533,0,3.78896164894104
2534,0,4.622424602508545
2535,0,4.102405071258545
2536,0,3.9253592491149902
2537,0,3.818145513534546
2538,0,2.5052366256713867
2539,0,2.826859951019287
2540,0,3.4866273403167725
2541,0,2.3228347301483154
2542,0,4.231645107269287
2543,0,3.5305025577545166
2544,0,2.9758315086364746
2545,0,3.6149425506591797
2546,0,1.0347117185592651
2547,0,1.0346009731292725
2548,0,3.098741292953491
2549,0,3.1561226844787598
2550,0,3.0533289909362793
2551,0,3.077199935913086
2552,0,3.0602593421936035
2553,0,4.236241340637207
2554,0,3.5513997077941895
2555,0,3.288281202316284
2556,0,2.4827170372009277
2557,0,2.325843095779419
2558,0,3.5357813835144043
2559,0,3.1898274421691895
2560,0,3.966279983520508
2561,0,3.5705254077911377
2562,0,3.538672685623169
2563,0,4.302127838134766
2564,0,3.4696218967437744
2565,0,2.1497979164123535
2566,0,1.7515838146209717
2567,0,2.7880513668060303
2568,0,2.432974338531494
2569,0,2.4338886737823486
2570,0,3.4523959159851074
2571,0,4.110019207000732
2572,0,3.6642746925354004
2573,0,2.782222270965576
2574,0,3.182903289794922
2575,0,2.439441442489624
2576,0,2.2337069511413574
2577,0,5.21329402923584
2578,0,3.7442312240600586
2579,0,2.5929391384124756
2580,0,3.090508222579956
2581,0,4.271529674530029
2582,0,1.7676500082015991
2583,0,4.235982418060303
2584,0,3.866309881210327
2585,0,3.3728091716766357
2586,0,4.864697456359863
2587,0,3.4337100982666016
2588,0,3.8325839042663574
2589,0,3.5850977897644043
2590,0,3.6352086067199707
2591,0,3.9852850437164307
2592,0,4.676693916320801
2593,0,4.964091777801514
2594,0,2.0299925804138184
2595,0,2.067049980163574
2596,0,3.98624587059021
2597,0,2.691521406173706
2598,0,3.7353622913360596
2599,0,3.3741796016693115
2600,0,2.0041818618774414
2601,0,2.751352548599243
2602,0,2.2485945224761963
2603,0,1.8735320568084717
2604,0,4.335427284240723
2605,0,3.754732370376587
2606,0,2.7695353031158447
2607,0,2.9771549701690674
2608,0,1.6967822313308716
2609,0,2.5126471519470215
2610,0,3.8219242095947266
2611,0,2.220247745513916
2612,0,4.070957183837891
2613,0,2.7574870586395264
2614,0,3.0206542015075684
2615,0,3.4498820304870605
2616,0,3.876289129257202
2617,0,2.8201916217803955
2618,0,2.8728907108306885
2619,0,2.5142550468444824
2620,0,4.036614894866943
2621,0,2.6901047229766846
2622,0,3.5336315631866455
2623,0,4.214609146118164
2624,0,3.9802491664886475
2625,0,2.1013147830963135
2626,0,1.4455333948135376
2627,0,3.2477240562438965
2628,0,4.080312728881836
2629,0,4.30586576461792
2630,0,4.0457868576049805
2631,0,4.2519145011901855
2632,0,2.6590394973754883
2633,0,3.2993357181549072
2634,0,2.7885384559631348
2635,0,4.144791126251221
2636,0,2.9114885330200195
2637,0,2.2177882194519043
2638,0,2.5704216957092285
2639,0,1.9032514095306396
2640,0,3.849318742752075
2641,0,2.6298370361328125
2642,0,3.8809423446655273
2643,0,1.4010950326919556
2644,0,2.7136740684509277
2645,0,3.7623116970062256
2646,0,3.5859534740448
2647,0,2.5496935844421387
2648,0,2.8713080883026123
2649,0,4.2378926277160645
2650,0,2.9885406494140625
2651,0,3.5422356128692627
2652,0,2.5672075748443604
2653,0,4.864308834075928
2654,0,4.361886501312256
2655,0,3.779463291168213
2656,0,3.5490617752075195
2657,0,3.993576765060425
2658,0,1.4009888172149658
2659,0,3.176779270172119
2660,0,2.8213486671447754
2661,0,2.525024175643921
2662,0,3.999126672744751
2663,0,2.373023271560669
2664,0,5.82510232925415
2665,0,2.969418525695801
2666,0,4.160460472106934
2667,0,2.2914912700653076
2668,0,2.0156774520874023
2669,0,2.4412758350372314
2670,0,3.00514554977417
2671,0,3.295933723449707
2672,0,4.961940288543701
2673,0,3.078742504119873
2674,0,2.6385724544525146
2675,0,3.6556248664855957
2676,0,3.991669178009033
2677,0,2.841625690460205
2678,0,4.177915573120117
2679,0,3.1486544609069824
2680,0,3.292839765548706
2681,0,3.800581216812134
2682,0,2.837973117828369
2683,0,3.146571636199951
2684,0,3.2549996376037598
2685,0,1.9383351802825928
2686,0,3.315606117248535
2687,0,2.270900011062622
2688,0,4.276095390319824
2689,0,2.449291229248047
2690,0,4.874791622161865
2691,0,1.9044018983840942
2692,0,2.215061664581299
2693,0,2.2129764556884766
2694,0,2.999770164489746
2695,0,2.3554847240448
2696,0,2.321042776107788
2697,0,3.7443954944610596
2698,0,2.4191205501556396
2699,0,5.413266181945801
2700,0,3.372051954269409
2701,0,2.8014795780181885
2702,0,1.383774995803833
2703,0,0.9818016290664673
2704,0,2.868394374847412
2705,0,2.1071767807006836
2706,0,2.2429301738739014
2707,0,3.0459837913513184
2708,0,2.6902644634246826
2709,0,3.6261942386627197
2710,0,3.248246669769287
2711,0,4.015696048736572
2712,0,2.1681137084960938
2713,0,4.4781060218811035
2714,0,1.2793653011322021
2715,0,3.8129823207855225
2716,0,1.6342474222183228
2717,0,2.769880533218384
2718,0,2.847353458404541
2719,0,3.791658639907837
2720,0,3.0456273555755615
2721,0,2.512874126434326
2722,0,5.172242641448975
2723,0,3.3953428268432617
2724,0,4.889087677001953
2725,0,5.038022994995117
2726,0,3.702287197113037
2727,0,1.8859995603561401
2728,0,3.168527364730835
2729,0,4.34007453918457
2730,0,4.103198528289795
2731,0,3.124063491821289
2732,0,3.4991936683654785
2733,0,4.796468734741211
2734,0,2.883310556411743
2735,0,2.352602005004883
2736,0,2.122321128845215
2737,0,5.231882572174072
2738,0,5.128493785858154
2739,0,3.4804859161376953
2740,0,3.539818525314331
2741,0,1.950402021408081
2742,0,2.3971381187438965
2743,0,5.292230606079102
2744,0,2.973984956741333
2745,0,2.933605194091797
2746,0,4.0706257820129395
2747,0,2.385521650314331
2748,0,4.813370227813721
2749,0,3.2075610160827637
2750,0,1.6162868738174438
2751,0,3.666703701019287
2752,0,3.013263702392578
2753,0,3.8282229900360107
2754,0,4.2389116287231445
2755,0,3.1883842945098877
2756,0,4.099246025085449
2757,0,3.9870166778564453
2758,0,2.7264366149902344
2759,0,4.680574417114258
2760,0,4.498498916625977
2761,0,1.9397914409637451
2762,0,4.878228664398193
2763,0,5.313277244567871
2764,0,1.7049657106399536
2765,0,5.491381645202637
2766,0,2.5753448009490967
2767,0,4.35599422454834
2768,0,2.416498899459839
2769,0,3.2798941135406494
2770,0,3.61773681640625
2771,0,2.4893369674682617
2772,0,3.4854447841644287
2773,0,2.5351812839508057
2774,0,2.830744743347168
2775,0,4.424433708190918
2776,0,3.5073812007904053
2777,0,3.1771674156188965
2778,0,3.962017059326172
2779,0,4.722641468048096
2780,0,1.651123046875
2781,0,1.7879595756530762
2782,0,2.553645372390747
2783,0,1.7745476961135864
2784,0,2.6516034603118896
2785,0,3.4149606227874756
2786,0,2.38785982131958
2787,0,2.9707133769989014
2788,0,3.667203426361084
2789,0,4.00199031829834
2790,0,4.55193567276001
2791,0,3.6270322799682617
2792,0,2.646933078765869
2793,0,4.660408020019531
2794,0,2.671839714050293
2795,0,3.3482959270477295
2796,0,3.6157002449035645
2797,0,2.598559856414795
2798,0,3.5694034099578857
2799,0,2.7833948135375977
2800,0,3.234227418899536
2801,0,1.9376771450042725
2802,0,2.638202428817749
2803,0,4.5246357917785645
2804,0,3.185713052749634
2805,0,2.5700249671936035
2806,0,4.098872184753418
2807,0,3.9373831748962402
2808,0,2.3235063552856445
2809,0,2.6108744144439697
2810,0,3.0348432064056396
2811,0,5.02924919128418
2812,0,4.343271255493164
2813,0,2.3020079135894775
2814,0,4.176436424255371
2815,0,1.7647647857666016
2816,0,2.052694082260132
2817,0,2.0737056732177734
2818,0,3.3913776874542236
2819,0,2.6913201808929443
2820,0,2.575411081314087
2821,0,2.7098422050476074
2822,0,2.7261345386505127
2823,0,3.520047664642334
2824,0,3.5650274753570557
2825,0,3.56467866897583
2826,0,1.709489345550537
2827,0,3.7890546321868896
2828,0,2.6094701290130615
2829,0,5.054917335510254
2830,0,3.587249279022217
2831,0,2.6159985065460205
2832,0,3.3515803813934326
2833,0,3.2077717781066895
2834,0,2.2198452949523926
2835,0,3.540926933288574
2836,0,2.8434669971466064
2837,0,4.0497260093688965
2838,0,2.611968994140625
2839,0,3.244174003601074
2840,0,1.9617846012115479
2841,0,3.7398600578308105
2842,0,3.7184524536132812
2843,0,2.7487306594848633
2844,0,3.633641242980957
2845,0,2.316709041595459
2846,0,3.4735119342803955
2847,0,4.164109706878662
2848,0,2.9422638416290283
2849,0,2.1244397163391113
2850,0,5.6549177169799805
2851,0,2.3219780921936035
2852,0,2.281710386276245
2853,0,2.680290699005127
2854,0,2.809257745742798
2855,0,2.4155681133270264
2856,0,2.779954671859741
2857,0,3.215287208557129
2858,0,2.542961597442627
2859,0,3.5110340118408203
2860,0,1.894154667854309
2861,0,3.0729568004608154
2862,0,4.249537944793701
2863,0,2.235100507736206
2864,0,2.847114324569702
2865,0,3.210195302963257
2866,0,2.8279902935028076
2867,0,2.3276288509368896
2868,0,3.309967279434204
2869,0,1.9753623008728027
2870,0,2.6124699115753174
2871,0,2.9859023094177246
2872,0,1.8371890783309937
2873,0,3.1984493732452393
2874,0,3.929959774017334
2875,0,3.7653207778930664
2876,0,2.020857810974121
2877,0,1.8265478610992432
2878,0,2.8498997688293457
2879,0,1.728846549987793
2880,0,1.6628998517990112
2881,0,2.90044903755188
2882,0,2.311048746109009
2883,0,1.8379441499710083
2884,0,2.3649001121520996
2885,0,2.819277763366699
2886,0,2.5648674964904785
2887,0,2.9005985260009766
2888,0,4.463930130004883
2889,0,5.3445000648498535
2890,0,2.1008729934692383
2891,0,2.157905340194702
2892,0,4.104802131652832
2893,0,4.740235805511475
2894,0,2.365574359893799
2895,0,3.4242055416107178
2896,0,2.459030866622925
2897,0,3.778360366821289
2898,0,3.069650650024414
2899,0,3.4837589263916016
2900,0,3.290867805480957
2901,0,1.7960402965545654
2902,0,3.363029956817627
2903,0,3.849409341812134
2904,0,2.8716700077056885
2905,0,2.7756638526916504
2906,0,4.218655109405518
2907,0,4.398139953613281
2908,0,2.965770959854126
2909,0,1.8227152824401855
2910,0,4.275544166564941
2911,0,2.5194997787475586
2912,0,2.4093003273010254
2913,0,2.7615325450897217
2914,0,4.040156364440918
2915,0,3.0173842906951904
2916,0,3.7346112728118896
2917,0,4.262327194213867
2918,0,3.0628836154937744
2919,0,2.7986600399017334
2920,0,2.224055290222168
2921,0,2.0216548442840576
2922,0,2.2120370864868164
2923,0,3.1458938121795654
2924,0,4.1895856857299805
2925,0,2.511066198348999
2926,0,2.8984246253967285
2927,0,2.4263229370117188
2928,0,2.6057183742523193
2929,0,3.8815343379974365
2930,0,3.0577573776245117
2931,0,3.7912659645080566
